External_ID,Name,Account_r.Account__c,Apt_Location__r.Apt_Location__c,Rent__c,Occupied__c,Bedrooms__c,Amenities__c,Available_Date__c,CreatedDate,LastModifiedDate
a03oB000000G3wxQAC,Unit 1934 - Foster-Powell,001oB00000JcW8oQAF,a00oB000000mSNWQA2,3550,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3wyQAC,Unit 1935 - University District,,a00oB000000mSNdQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3wzQAC,Unit 1936 - Financial District,001oB00000JcW6iQAF,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3x0QAC,Unit 1937 - Mississippi Avenue,,a00oB000000mSNNQA2,3350,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3x1QAC,Unit 1938 - Madison Park,001oB00000JcWB6QAN,a00oB000000mSNjQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3x2QAC,Unit 1939 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3x3QAC,Unit 1940 - Irvington,001oB00000JcW5ZQAV,a00oB000000mSNTQA2,1800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3x4QAC,Unit 1941 - Ballard,,a00oB000000mSNaQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3x5QAC,Unit 1942 - Financial District,001oB00000JcWBtQAN,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3x6QAC,Unit 1943 - Alberta Arts District,,a00oB000000mSNKQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3x7QAC,Unit 1944 - Belltown,001oB00000JcW9kQAF,a00oB000000mSNgQAM,3800,TRUE,3,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3x8QAC,Unit 1945 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3x9QAC,Unit 1946 - Sellwood,001oB00000JcW8lQAF,a00oB000000mSNQQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xAQAS,Unit 1947 - West Seattle,,a00oB000000mSNmQAM,4400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xBQAS,Unit 1948 - Financial District,001oB00000JcW8zQAF,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xCQAS,Unit 1949 - Foster-Powell,,a00oB000000mSNWQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xDQAS,Unit 1950 - University District,001oB00000JcW6zQAF,a00oB000000mSNdQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xEQAS,Unit 1951 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xFQAS,Unit 1952 - Mississippi Avenue,001oB00000JcW8iQAF,a00oB000000mSNNQA2,2400,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xGQAS,Unit 1953 - Madison Park,,a00oB000000mSNjQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xHQAS,Unit 1954 - Financial District,001oB00000JcWBqQAN,a00oB000000mSNDQA2,5150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xIQAS,Unit 1955 - Irvington,,a00oB000000mSNTQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xJQAS,Unit 1956 - Ballard,001oB00000JcWB9QAN,a00oB000000mSNaQAM,2200,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xKQAS,Unit 1957 - Financial District,,a00oB000000mSNDQA2,4950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xLQAS,Unit 1958 - Alberta Arts District,001oB00000JcW5cQAF,a00oB000000mSNKQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xMQAS,Unit 1959 - Belltown,,a00oB000000mSNgQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xNQAS,Unit 1960 - Financial District,001oB00000JcW92QAF,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xOQAS,Unit 1961 - Sellwood,,a00oB000000mSNQQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xPQAS,Unit 1962 - West Seattle,001oB00000JcW9hQAF,a00oB000000mSNmQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xQQAS,Unit 1963 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xRQAS,Unit 1964 - Foster-Powell,001oB00000JcW8fQAF,a00oB000000mSNWQA2,3200,TRUE,3,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xSQAS,Unit 1965 - University District,,a00oB000000mSNdQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xTQAS,Unit 1966 - Financial District,001oB00000JcWBnQAN,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xUQAS,Unit 1967 - Mississippi Avenue,,a00oB000000mSNNQA2,3800,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xVQAS,Unit 1968 - Madison Park,001oB00000JcWBCQA3,a00oB000000mSNjQAM,2900,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xWQAS,Unit 1969 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xXQAS,Unit 1970 - Irvington,001oB00000JcW8cQAF,a00oB000000mSNTQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xYQAS,Unit 1971 - Ballard,,a00oB000000mSNaQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xZQAS,Unit 1972 - Financial District,001oB00000JcW95QAF,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xaQAC,Unit 1973 - Alberta Arts District,,a00oB000000mSNKQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xbQAC,Unit 1974 - Belltown,001oB00000JcW9eQAF,a00oB000000mSNgQAM,4150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xcQAC,Unit 1975 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xdQAC,Unit 1976 - Sellwood,001oB00000JcW5fQAF,a00oB000000mSNQQA2,1800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xeQAC,Unit 1977 - West Seattle,,a00oB000000mSNmQAM,3950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xfQAC,Unit 1978 - Financial District,001oB00000JcW6lQAF,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xgQAC,Unit 1979 - Foster-Powell,,a00oB000000mSNWQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xhQAC,Unit 1980 - University District,001oB00000JcW7ZQAV,a00oB000000mSNdQAM,2200,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xiQAC,Unit 1981 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xjQAC,Unit 1982 - Mississippi Avenue,001oB00000JcW8ZQAV,a00oB000000mSNNQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xkQAC,Unit 1983 - Madison Park,,a00oB000000mSNjQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xlQAC,Unit 1984 - Financial District,001oB00000JcWBkQAN,a00oB000000mSNDQA2,4800,TRUE,3,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xmQAC,Unit 1985 - Irvington,,a00oB000000mSNTQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xnQAC,Unit 1986 - Ballard,001oB00000JcWBFQA3,a00oB000000mSNaQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xoQAC,Unit 1987 - Financial District,,a00oB000000mSNDQA2,5400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xpQAC,Unit 1988 - Alberta Arts District,001oB00000JcW8WQAV,a00oB000000mSNKQA2,2400,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xqQAC,Unit 1989 - Belltown,,a00oB000000mSNgQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xrQAC,Unit 1990 - Financial District,001oB00000JcW98QAF,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xsQAC,Unit 1991 - Sellwood,,a00oB000000mSNQQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xtQAC,Unit 1992 - West Seattle,001oB00000JcW9bQAF,a00oB000000mSNmQAM,2900,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xuQAC,Unit 1993 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xvQAC,Unit 1994 - Foster-Powell,001oB00000JcW5iQAF,a00oB000000mSNWQA2,3550,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xwQAC,Unit 1995 - University District,,a00oB000000mSNdQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xxQAC,Unit 1996 - Financial District,001oB00000JcW6ZQAV,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xyQAC,Unit 1997 - Mississippi Avenue,,a00oB000000mSNNQA2,3350,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3xzQAC,Unit 1998 - Madison Park,001oB00000JcW6hQAF,a00oB000000mSNjQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3y0QAC,Unit 1999 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3y1QAC,Unit 2000 - Irvington,001oB00000JcW8TQAV,a00oB000000mSNTQA2,1800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3y2QAC,Unit 2001 - Ballard,,a00oB000000mSNaQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3y3QAC,Unit 2002 - Financial District,001oB00000JcWBhQAN,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3y4QAC,Unit 2003 - Alberta Arts District,,a00oB000000mSNKQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3y5QAC,Unit 2004 - Belltown,001oB00000JcWBIQA3,a00oB000000mSNgQAM,3800,TRUE,3,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3y6QAC,Unit 2005 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3y7QAC,Unit 2006 - Sellwood,001oB00000JcW8QQAV,a00oB000000mSNQQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3y8QAC,Unit 2007 - West Seattle,,a00oB000000mSNmQAM,4400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3y9QAC,Unit 2008 - Financial District,001oB00000JcW9BQAV,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yAQAS,Unit 2009 - Foster-Powell,,a00oB000000mSNWQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yBQAS,Unit 2010 - University District,001oB00000JcW9YQAV,a00oB000000mSNdQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yCQAS,Unit 2011 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yDQAS,Unit 2012 - Mississippi Avenue,001oB00000JcW5lQAF,a00oB000000mSNNQA2,2400,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yEQAS,Unit 2013 - Madison Park,,a00oB000000mSNjQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yFQAS,Unit 2014 - Financial District,001oB00000JcWBeQAN,a00oB000000mSNDQA2,5150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yGQAS,Unit 2015 - Irvington,,a00oB000000mSNTQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yHQAS,Unit 2016 - Ballard,001oB00000JcWBLQA3,a00oB000000mSNaQAM,2200,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yIQAS,Unit 2017 - Financial District,,a00oB000000mSNDQA2,4950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yJQAS,Unit 2018 - Alberta Arts District,001oB00000JcW8NQAV,a00oB000000mSNKQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yKQAS,Unit 2019 - Belltown,,a00oB000000mSNgQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yLQAS,Unit 2020 - Financial District,001oB00000JcW9EQAV,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yMQAS,Unit 2021 - Sellwood,,a00oB000000mSNQQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yNQAS,Unit 2022 - West Seattle,001oB00000JcW9VQAV,a00oB000000mSNmQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yOQAS,Unit 2023 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yPQAS,Unit 2024 - Foster-Powell,001oB00000JcW8KQAV,a00oB000000mSNWQA2,3200,TRUE,3,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yQQAS,Unit 2025 - University District,,a00oB000000mSNdQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yRQAS,Unit 2026 - Financial District,001oB00000JcW6oQAF,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ySQAS,Unit 2027 - Mississippi Avenue,,a00oB000000mSNNQA2,3800,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yTQAS,Unit 2028 - Madison Park,001oB00000JcW7WQAV,a00oB000000mSNjQAM,2900,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yUQAS,Unit 2029 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yVQAS,Unit 2030 - Irvington,001oB00000JcW5oQAF,a00oB000000mSNTQA2,2150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yWQAS,Unit 2031 - Ballard,,a00oB000000mSNaQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yXQAS,Unit 2032 - Financial District,001oB00000JcWBbQAN,a00oB000000mSNDQA2,3600,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yYQAS,Unit 2033 - Alberta Arts District,,a00oB000000mSNKQA2,1950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yZQAS,Unit 2034 - Belltown,001oB00000JcWBOQA3,a00oB000000mSNgQAM,4150,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yaQAC,Unit 2035 - Financial District,,a00oB000000mSNDQA2,4200,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ybQAC,Unit 2036 - Sellwood,001oB00000JcW8HQAV,a00oB000000mSNQQA2,1800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ycQAC,Unit 2037 - West Seattle,,a00oB000000mSNmQAM,3950,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ydQAC,Unit 2038 - Financial District,001oB00000JcW9HQAV,a00oB000000mSNDQA2,3950,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yeQAC,Unit 2039 - Foster-Powell,,a00oB000000mSNWQA2,2400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yfQAC,Unit 2040 - University District,001oB00000JcW9SQAV,a00oB000000mSNdQAM,2200,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ygQAC,Unit 2041 - Financial District,,a00oB000000mSNDQA2,3750,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yhQAC,Unit 2042 - Mississippi Avenue,001oB00000JcW8EQAV,a00oB000000mSNNQA2,2750,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yiQAC,Unit 2043 - Madison Park,,a00oB000000mSNjQAM,2800,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yjQAC,Unit 2044 - Financial District,001oB00000JcWBYQA3,a00oB000000mSNDQA2,4800,TRUE,3,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ykQAC,Unit 2045 - Irvington,,a00oB000000mSNTQA2,2550,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ylQAC,Unit 2046 - Ballard,001oB00000JcWBRQA3,a00oB000000mSNaQAM,2550,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ymQAC,Unit 2047 - Financial District,,a00oB000000mSNDQA2,5400,FALSE,3,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ynQAC,Unit 2048 - Alberta Arts District,001oB00000JcW5rQAF,a00oB000000mSNKQA2,2400,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yoQAC,Unit 2049 - Belltown,,a00oB000000mSNgQAM,2350,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ypQAC,Unit 2050 - Financial District,001oB00000JcW9KQAV,a00oB000000mSNDQA2,3150,TRUE,1,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yqQAC,Unit 2051 - Sellwood,,a00oB000000mSNQQA2,3000,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yrQAC,Unit 2052 - West Seattle,001oB00000JcW9PQAV,a00oB000000mSNmQAM,2900,TRUE,2,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ysQAC,Unit 2053 - Financial District,,a00oB000000mSNDQA2,2950,FALSE,1,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ytQAC,Unit 2054 - Foster-Powell,001oB00000JcW8BQAV,a00oB000000mSNWQA2,3550,TRUE,3,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yuQAC,Unit 2055 - University District,,a00oB000000mSNdQAM,3500,FALSE,2,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yvQAC,Unit 2056 - Financial District,001oB00000JcWBVQA3,a00oB000000mSNDQA2,2800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3ywQAC,Unit 2057 - Mississippi Avenue,,a00oB000000mSNNQA2,3350,FALSE,3,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yxQAC,Unit 2058 - Madison Park,001oB00000JcWBUQA3,a00oB000000mSNjQAM,3250,TRUE,2,Hardwood Floors;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yyQAC,Unit 2059 - Financial District,,a00oB000000mSNDQA2,3400,FALSE,1,Patio;Washer/Dryer;Fitness Center,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3yzQAC,Unit 2060 - Irvington,001oB00000JcW88QAF,a00oB000000mSNTQA2,1800,TRUE,1,,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
a03oB000000G3z0QAC,Unit 2061 - Ballard,,a00oB000000mSNaQAM,3050,FALSE,2,Washer/Dryer,,2026-02-20T20:35:11.000+0000,2026-02-20T20:35:11.000+0000
